Creature ID,Birth Time,Death Time,Life Time,Generation,Speed,Smell Radius,Full,Angle Change
1207,11730,11959,229,18,0.03244834,2.796395,1.079754,0.2498645
1208,11745,11852,107,19,0.01303583,1.423647,1.233663,0.1428781
1209,11749,11835,86,15,0.02112502,3.312344,0.9379711,0.08393604
1210,11755,12115,360,13,0.03160189,4.089527,4.455164,0.1152886
1211,11756,12115,359,14,0.01785432,4.213862,4.569116,0.1365321
1212,11767,11888,121,17,0.009224846,3.483655,0.7431147,0.07671124
1213,11778,12269,491,12,0.005857613,1.975916,1.743854,0.1206203
1214,11779,11916,137,19,0.01356127,3.476988,0.9307243,0.162277
1215,11800,11940,140,18,0.005748304,2.3178,0.4857779,0.08371586
1216,11801,11978,177,18,0.004487508,4.878126,0.8051809,0.08458163
1217,11801,11845,44,19,0.009515175,1.850547,0.3723028,0.09347707
1218,11802,11845,43,20,0.009397354,2.159885,0.531215,0.1177652
1219,11813,11978,165,16,0.01457332,4.888799,1.457718,0.1000532
1220,11818,11986,168,20,0.007825145,3.39183,0.7130904,0.2395884
1221,11850,12000,150,17,0.01386954,4.218515,1.734666,0.08189709
1222,11855,11926,71,19,0.01932137,3.529952,1.446739,0.2560567
1223,11870,12185,315,18,0.005690239,6.279293,1.654337,0.08739736
1224,11871,11967,96,13,0.03358393,6.116584,2.647951,0.05942629
1225,11884,12330,446,17,0.01318169,3.040977,1.540804,0.0578309
1226,11917,12819,902,18,0.01435361,4.172063,2.148495,0.07770143
1227,11932,12508,576,11,0.00561399,10.2485,1.692179,0.3105448
1228,11964,13791,1827,18,0.005219829,3.816245,2.68505,0.1057747
1229,11981,12047,66,17,0.01426059,3.481714,0.8634177,0.03601197
1230,11982,12126,144,18,0.02046872,2.706934,1.036589,0.02688682
1231,12166,12929,763,18,0.01057193,3.530874,1.815237,0.08466884
1232,12260,12596,336,18,0.006163329,6.699805,2.729889,0.1257536
1233,12388,12530,142,19,0.015848,4.35698,1.343055,0.05212953
1234,12390,12468,78,20,0.01433653,4.743967,0.911787,0.07128191
1235,12391,12543,152,21,0.01294039,3.563532,0.710212,0.04476718
1236,12400,12562,162,18,0.01283257,4.818627,2.394661,0.1395883
1237,12454,12530,76,22,0.007717176,4.236128,0.4196875,0.05070742
1238,12455,12564,109,23,0.007359432,2.813333,0.2999251,0.0318771
1239,12481,12600,119,24,0.005056255,3.514175,0.3369815,0.03207244
1240,12482,12507,25,24,0.01281206,1.949232,0.178436,0.03552877
1241,12482,12579,97,25,0.003096611,1.762141,0.219193,0.02669206
1242,12483,12505,22,25,0.01385775,2.211953,0.206681,0.02715683
1243,12483,12587,104,26,0.00285487,1.319143,0.2009947,0.02049549
1244,12522,12829,307,19,0.01387988,4.33928,1.183598,0.05115011
1245,12546,12744,198,18,0.0114264,5.404354,1.105875,0.1148833
1246,12587,12920,333,19,0.01207149,8.021332,1.531461,0.1328304
1247,12621,16908,4287,24,0.003983958,2.099527,2.806325,0.07635523
1248,12701,12795,94,18,0.02085805,4.490361,2.018615,0.05939984
1249,12729,13094,365,19,0.01126569,2.649339,2.316833,0.09479977
1250,12771,13388,617,20,0.005160395,6.448205,1.051607,0.1716804
1251,12813,13340,527,21,0.008088754,5.179343,1.536578,0.1345499
1252,12850,13905,1055,22,0.004124111,6.653979,1.43688,0.07348574
1253,12888,14458,1570,19,0.003988119,4.956201,2.412452,0.07704327
1254,12970,13787,817,21,0.002499253,5.333425,1.19165,0.1189576
1255,12999,13808,809,23,0.004181889,5.864242,1.715713,0.06669815
1256,13118,13590,472,22,0.003794191,6.964174,1.648705,0.129848
1257,13128,13381,253,21,0.005300953,4.471141,0.7066398,0.2100776
1258,13207,13758,551,22,0.001316404,3.95006,0.6353849,0.0994319
1259,13208,13762,554,23,0.001308579,5.173409,0.9110223,0.06076383
1260,13284,14314,1030,24,0.007714062,5.959458,1.939281,0.05031673
1261,13460,14058,598,23,0.003068482,5.780606,1.412234,0.08700893
1262,13467,15069,1602,5,0.01803923,1.400986,11.56614,0.1747112
1263,13540,13719,179,25,0.01187149,3.336701,1.262476,0.04429995
1264,13616,14112,496,25,0.004174048,2.018276,1.432516,0.05785198
1265,13617,14457,840,26,0.001865699,1.342878,1.215262,0.04645237
1266,13679,15378,1699,24,0.001568961,1.735474,1.607796,0.0432866
1267,13744,16195,2451,25,0.0009268918,1.750785,1.847939,0.03450336
1268,13751,14425,674,26,0.002233076,2.331667,0.998722,0.08572678
1269,13775,14438,663,25,0.009292269,5.422096,2.89457,0.04045096
1270,13843,14432,589,20,0.004167205,7.174186,3.274018,0.1098555
1271,14237,16066,1829,11,0.007219507,1.883855,2.593499,0.09487142
1272,14268,27451,13183,5,0.006194262,3.394364,11.59887,0.233713
1273,14287,15020,733,25,0.002337797,0.923216,0.947603,0.03058677
1274,14361,15757,1396,12,0.004984166,1.310718,3.394972,0.04901009
1275,14439,15395,956,25,0.003065087,1.083664,3.589208,0.1097111
1276,15142,15887,745,12,0.01164148,1.512481,3.013717,0.06508604
1277,16129,18658,2529,25,0.003833655,2.186377,3.379276,0.04404869
1278,17768,18965,1197,26,0.006466544,2.50558,3.671746,0.04182697
1279,18395,19244,849,27,0.006694627,1.841924,2.960851,0.03947287
1280,18718,23285,4567,6,0.009760688,2.576721,10.79382,0.1341488
1281,19684,25650,5966,7,0.006896798,1.67821,14.01961,0.1776104
1282,23962,25349,1387,6,0.009221421,4.339565,6.386129,0.1541832
1283,24391,26216,1825,7,0.01106805,2.226877,3.927658,0.171253
1284,24434,26239,1805,8,0.00541991,2.719998,2.927645,0.1798541
1285,24693,25587,894,9,0.005372787,2.634517,2.265184,0.242869
1286,24731,25150,419,10,0.00620815,2.580806,2.727193,0.3171454
1287,24807,26217,1410,8,0.007116769,1.465196,5.430517,0.1040728
1288,25312,25910,598,9,0.005054811,2.121472,3.473298,0.1128616
1289,25318,25707,389,8,0.01327266,2.934225,2.890137,0.1102258
1290,25326,26351,1025,9,0.006879119,3.041214,3.941296,0.1633888
1291,25829,26211,382,8,0.01120119,3.235145,4.250077,0.2338438
