Time,Population,Average Speed,Average Full, Average Smell Distance, Angle Change 
432,2,0.008359412,12.0121,3.597137, 0.5243236
433,2,0.008359412,12.0121,3.597137, 0.5243236
434,2,0.008359412,12.0121,3.597137, 0.5243236
435,2,0.008359412,12.0121,3.597137, 0.5243236
436,2,0.008359412,12.0121,3.597137, 0.5243236
437,2,0.008359412,12.0121,3.597137, 0.5243236
438,2,0.008359412,12.0121,3.597137, 0.5243236
439,2,0.008359412,12.0121,3.597137, 0.5243236
440,2,0.008359412,12.0121,3.597137, 0.5243236
441,2,0.008359412,12.0121,3.597137, 0.5243236
442,2,0.008359412,12.0121,3.597137, 0.5243236
443,2,0.008359412,12.0121,3.597137, 0.5243236
444,2,0.008359412,12.0121,3.597137, 0.5243236
445,2,0.008359412,12.0121,3.597137, 0.5243236
446,2,0.008359412,12.0121,3.597137, 0.5243236
447,2,0.008359412,12.0121,3.597137, 0.5243236
448,2,0.008359412,12.0121,3.597137, 0.5243236
449,2,0.008359412,12.0121,3.597137, 0.5243236
450,2,0.008359412,12.0121,3.597137, 0.5243236
451,2,0.008359412,12.0121,3.597137, 0.5243236
452,2,0.008359412,12.0121,3.597137, 0.5243236
453,2,0.008359412,12.0121,3.597137, 0.5243236
454,2,0.008359412,12.0121,3.597137, 0.5243236
455,2,0.008359412,12.0121,3.597137, 0.5243236
456,2,0.008359412,12.0121,3.597137, 0.5243236
457,2,0.008359412,12.0121,3.597137, 0.5243236
458,2,0.008359412,12.0121,3.597137, 0.5243236
459,2,0.008359412,12.0121,3.597137, 0.5243236
460,2,0.008359412,12.0121,3.597137, 0.5243236
461,2,0.008359412,12.0121,3.597137, 0.5243236
462,2,0.008359412,12.0121,3.597137, 0.5243236
463,2,0.008359412,12.0121,3.597137, 0.5243236
464,2,0.008359412,12.0121,3.597137, 0.5243236
465,2,0.008359412,12.0121,3.597137, 0.5243236
466,2,0.008359412,12.0121,3.597137, 0.5243236
467,2,0.008359412,12.0121,3.597137, 0.5243236
468,2,0.008359412,12.0121,3.597137, 0.5243236
469,2,0.008359412,12.0121,3.597137, 0.5243236
470,2,0.008359412,12.0121,3.597137, 0.5243236
471,2,0.008359412,12.0121,3.597137, 0.5243236
472,2,0.008359412,12.0121,3.597137, 0.5243236
473,2,0.008359412,12.0121,3.597137, 0.5243236
474,2,0.008359412,12.0121,3.597137, 0.5243236
475,2,0.008359412,12.0121,3.597137, 0.5243236
476,2,0.008359412,12.0121,3.597137, 0.5243236
477,2,0.008359412,12.0121,3.597137, 0.5243236
478,2,0.008359412,12.0121,3.597137, 0.5243236
479,2,0.008359412,12.0121,3.597137, 0.5243236
480,2,0.008359412,12.0121,3.597137, 0.5243236
481,2,0.008359412,12.0121,3.597137, 0.5243236
482,2,0.008359412,12.0121,3.597137, 0.5243236
483,2,0.008359412,12.0121,3.597137, 0.5243236
484,2,0.008359412,12.0121,3.597137, 0.5243236
485,2,0.008359412,12.0121,3.597137, 0.5243236
486,2,0.008359412,12.0121,3.597137, 0.5243236
487,2,0.008359412,12.0121,3.597137, 0.5243236
488,2,0.008359412,12.0121,3.597137, 0.5243236
489,2,0.008359412,12.0121,3.597137, 0.5243236
490,2,0.008359412,12.0121,3.597137, 0.5243236
491,2,0.008359412,12.0121,3.597137, 0.5243236
492,2,0.008359412,12.0121,3.597137, 0.5243236
493,2,0.008359412,12.0121,3.597137, 0.5243236
494,2,0.008359412,12.0121,3.597137, 0.5243236
495,2,0.008359412,12.0121,3.597137, 0.5243236
496,2,0.008359412,12.0121,3.597137, 0.5243236
497,2,0.008359412,12.0121,3.597137, 0.5243236
498,2,0.008359412,12.0121,3.597137, 0.5243236
